ComfyUI-AudioSuiteAdvanced	586	30	2026-08-10	https://github.com/whmc76/ComfyUI-AudioSuiteAdvanced	用于处理长文本文件并生成语音的ComfyUI插件，支持音频分离、文本分割、音频拼接等功能
comfyui-promptdrafter	581	2	2026-03-20	https://github.com/Carasibana/ComfyUI-PromptDrafter	A custom node pack for ComfyUI that provides an intuitive prompt drafting, saving, loading and management system with wi
ollama-image-list	580	2	2026-08-15	https://github.com/craftingmod/ComfyUI-Ollama-ImageList	Analyze ComfyUI image, audio, and video lists with Ollama, llama.cpp GGUF, or native generative CLIP backends
ComfyUI-MOSS-TTS-1.5	569	2	2026-07-26	https://github.com/eehrich/ComfyUI-MOSS-TTS-1.5	ComfyUI custom nodes for OpenMOSS MOSS-TTS v1.5 — both the 1.7B Local-Transformer (48 kHz) and the 8B full model (24 kHz
voxcpm_sm	542	30	2025-12-14	https://github.com/smthemex/ComfyUI_VoxCPM_SM	VoxCPM锛歍okenizer-Free TTS for Context-Aware Speech Generation and True-to-Life Voice Cloning锛寉ou can use this node,easy 
comfyui-nifty-nodes	539	9	2026-06-27	https://github.com/Stibo/comfyui-nifty-nodes	ComfyUI node pack with a custom Bundle system, smart media loaders, multi-LoRA loader, logic/switch nodes, image tools a
comfyui-minimax-h3-audio	538	0	2026-08-12	https://github.com/t22m003/ComfyUI-MiniMaxH3Audio	MiniMax H3 text-to-music / audio-only pipeline via shrunk video canvas
comfyui-fl-voxtral-tts	531	12	2026-04-25	https://github.com/filliptm/ComfyUI-FL-VoxtralTTS	ComfyUI nodes for Mistral Voxtral-4B TTS with direct PyTorch inference. Supports 20 preset voices across 9 languages on 
ComfyUI-TTS2Whisper	529	2	2026-04-03	https://github.com/teddy1565/ComfyUI-TTS2Whisper	
comfyui-longcat-avatar	504	35	2026-08-08	https://github.com/rookiestar28/ComfyUI-LongCat-Avatar	ComfyUI custom nodes for LongCat Video Avatar 1.5 audio-driven human video generation.
comfyui_voicebridge	495	11	2026-06-18	https://github.com/YanTianlong-01/comfyui_voicebridge	Convert spoken audio to translated speech in any language via ASR + LLM + TTS pipeline
comfyui-mvnt	466	4	2026-05-09	https://github.com/mvnt-app/ComfyUI-MVNT	Music in, choreography out — generate full-body dance motion from audio using MVNT AI inside ComfyUI
SongBloom_ComfyUI	464	15		https://github.com/xuchenxu168/SongBloom_ComfyUI	SongBloom is a music generation plugin for ComfyUI that integrates the entire process of lyrics standardization, model l
impact-bigdetector-bbox-segs	462	1	2026-07-24	https://github.com/Devourer56/ComfyUI-Impact-BIGdetector-BBOX-SEGS	A ComfyUI node implementing cascade object detection system (bbox/segm) using YOLO models with multi-stage processing. (
muse-minimax-h3-unified-loader	456	6	2026-09-05	https://github.com/muse-collective-26/Muse-MiniMax-H3-Unified-Loader	One hardware-aware loader for the whole MiniMax H3 Director model stack — model, CLIP, VAEs, LoRAs, and attention patche
comfyui-kaola-vibevoice-asr	431	9	2026-02-06	https://github.com/kana112233/ComfyUI-kaola-VibeVoice-ASR	ComfyUI custom nodes for VibeVoice ASR (Automatic Speech Recognition) with support for auto-labeling music/lyrics and hi
comfyui-gallery-loader	413	5	2026-06-08	https://github.com/laurigates/comfyui-gallery-loader	Touch-friendly gallery picker for ComfyUI image and path widgets. Adds an inline card-grid LoadImage node, a modal picke
comfyui-h3-motion-context-auto-chain-addon	405	42	2026-09-01	https://github.com/Ltamann/ComfyUI-H3-Motion-Context-Auto-Chain-addon	Endless MiniMax H3 video lip-sync generation with automatic video continuation for ComfyUI, featuring audio chunking, la
auto-audio-player	388	1	2026-04-22	https://github.com/nullara/Auto-Audio-Player	An auto audio player node for ComyUI. Offers a looping toggle, autoplay toggle, scrubbing, volume control, pause and pla
lethris-dia2	387	1	2025-12-09	https://github.com/lord-lethris/ComfyUI-lethris-dia2	ComfyUI custom nodes for the Dia2 TTS model — generate speech, timestamps, and captions directly inside ComfyUI.
comfyui-breeze-tts-2	382	88	2026-09-11	https://github.com/saganaki22/ComfyUI-Breeze-TTS-2	Breeze TTS 2 nodes for ComfyUI: voice clone, voice design, and voice direction with INT8 ConvRot support.
gpt5_image_text	373	1	2026-01-03	https://github.com/comrender/ComfyUI-gpt5_image_text	A ComfyUI custom node for vision + text analysis using latest GPT-5.2, GPT-4  and O1 models  with direct OpenAI API key 
polyhedron-lora-stack	366	2	2026-08-08	https://github.com/PolyhedronAI/ComfyUI-PolyhedronLoRAStack	The Polyhedron Suite for ComfyUI. Group-aware LoRA management: stack 10-25 LoRAs with per-group merge modes (SEQ/CONCAT/
ComfyUI-Zero-2-Json	353	1	2026-03-14	https://github.com/MushroomFleet/ComfyUI-Zero2JSON	Flux2Json system entirely re-written for infinite procedural word custom word pools in zero bytes.
djz-enh-system	346	2	2026-03-14	https://github.com/MushroomFleet/DJZ-ENH-system	markdown file selector for credentials and system prompts on demand
comfyui-kaola-moss-ttsd	340	3	2026-02-20	https://github.com/kana112233/ComfyUI-kaola-moss-ttsd	ComfyUI node for MOSS-TTSD (Text to Spoken Dialogue generation)
yue2-t8	333	61	2026-09-10	https://github.com/T8mars/Comfyui-YuE2-T8	Local YuE2 generation, MuLaCover rearrangement, notation, transcription, training, and voice workflows for ComfyUI
Moss_TTS-ComfyUI	314	30	2026-06-28	https://github.com/Saganaki22/Moss_TTS-ComfyUI	ComfyUI custom nodes for OpenMOSS MOSS-TTS Local Transformer v1.5 with model catalog downloads, Whisper prefix transcrip
comfyUI-egregora-armd	313	0	2026-07-27	https://github.com/lucasgattas/ComfyUI-Egregora-ARMD	🌐 ARMD (Adaptive Regional Mixture of Diffusers) is a region-based diffusion system for ComfyUI, designed for semantic up
rh_rvc	307	0	2026-06-03	https://github.com/RH-RunningHub/ComfyUI_RH_RVC	ComfyUI custom nodes for Retrieval-based Voice Conversion (RVC), including model loading, ZIP upload, voice conversion, 
kumiho-comfyui	296	0	2026-01-03	https://github.com/kumihoclouds/kumiho-comfyui	Kumiho ComfyUI custom nodes - Connect ComfyUI workflows with Kumiho Cloud asset management system
ComfyUI-FL-MiniMaxMusic3	294	6	2026-08-23	https://github.com/filliptm/ComfyUI-FL-MiniMaxMusic3	MiniMax Music 3 inference, MOSS dataset preprocessing, and LoRA training for ComfyUI
amd-sysmon	284	0	2026-08-09	https://github.com/torx-bot/amd-sysmon	System monitor for the ComfyUI menu bar: CPU, RAM, swap, AMD GPU load, VRAM and temperatures, read from sysfs without NV
Dots-TTS-ComfyUI	279	40	2026-06-11	https://github.com/Saganaki22/Dots-TTS-ComfyUI	ComfyUI custom nodes for rednote-hilab dots.tts with model loading, generation, voice cloning, Whisper transcription, pr
ComfyUI-Stem-Mixer	277	3	2026-06-04	https://github.com/tritant/ComfyUI_Stem_Mixer	Multitrack stem mixer node. Load stems directly into the node, add multi effects per track, mix with faders/mute/solo, p
muse-director-v10-final	266	1	2026-08-05	https://github.com/muse-collective-26/muse-director-v10-final	Timeline-driven LTX 2.3 AV Director with built-in character identity referencing — chunked long-form generation, per-seg
CRT-HeartMuLa	265	8		https://github.com/PGCRT/CRT-HeartMuLa	A ComfyUI custom node for AI music generation using HeartMuLa models.
comfyui-unblend	258	1	2026-06-16	https://github.com/LatentDesireAI/ComfyUI-Unblend	Character separation for anime art in ComfyUI: detection, instance masks, exclusive regions, prompt routing and pose ext
index-tts-2.5	243	5	2026-09-03	https://github.com/mailzwj/ComfyUI-IndexTTS-2.5	IndexTTS-2.5 的 ComfyUI 自定义节点
ComfyUI-H3-Multishot-Advance	236	6	2026-08-18	https://github.com/KursatAs/ComfyUI-H3-Multishot-Advance	Advanced multi-shot chaining for MiniMax-H3 audio+video with resumable cache, continuity controls, and unified model loa
comfyui-rh-minimax-h3	229	1	2026-08-28	https://github.com/RH-RunningHub/ComfyUI-RH-MiniMax-H3	RunningHub MiniMax-H3 audio-video custom nodes for ComfyUI (direct, in-process)
indextts25-t8	228	56	2026-09-08	https://github.com/T8mars/comfyui-indextts25-t8	ComfyUI V3 nodes for the official IndexTTS 2.5 model, by T8star-Aix
comfyui-dialoguetts	227	0	2026-05-16	https://github.com/kantan-kanto/ComfyUI-DialogueTTS	Speaker-tagged dialogue TTS nodes for ComfyUI. Currently provides an IrodoriTTS-v2 backend for generating two-character 
archviz-preset-system	226	3	2026-06-12	https://github.com/ArrowsVisuals/archviz-preset-system	Model-aware preset library for high-end architectural visualization. One preset stack, compiled to the native dialect of
comfyui-melodramabox	221	0	2026-07-20	https://github.com/doggeddalle/ComfyUI-MelodramaBox	Native ComfyUI nodes for resemble-ai/DramaBox — expressive, prompt-driven TTS with zero-shot voice cloning (LTX-2.3 audi
ComfyUI-foundation-1	217	111	2026-03-22	https://github.com/Saganaki22/ComfyUI-Foundation-1	ComfyUI custom nodes for Foundation-1 | structured text-to-sample generation for music production
minimax-h3-nodes	216	1	2026-08-30	https://github.com/TensorVizion/Minimax-H3-Video-Music-Nodes	MiniMax H3 utility nodes for ComfyUI — text-to-video, image-to-video, video post-processing (upscale/interpolate/export)
AllergicAudio	215	1	2026-04-11	https://github.com/usrname0/ComfyUI-AllergicAudio	Audio analysis nodes for ComfyUI. Detects BPM and musical key from audio files.
ComfyUI-HttpRequestNodes	213	1	2026-06-23	https://github.com/ahkimkoo/ComfyUI-HttpRequestNodes	Extended HTTP request nodes for ComfyUI — supports image, audio, video binary data, form-data upload, and raw binary I/O
comfyui-rvc-webui	206	0	2026-06-09	https://github.com/Wang-Huachen/ComfyUI-RVC-WebUI	RVC (Retrieval-based Voice Conversion) nodes for ComfyUI (AI voice changing via external RVC portable environment)
kinburg-nodes	200	1	2026-08-16	https://github.com/Kinburg/Kinburg-Nodes	Kinburg's ComfyUI nodes. An end-to-end music-video pipeline: write and sing a song with Siren (AceStep, per-section voic
comfyui-video-warptrans	199	0	2026-03-10	https://github.com/GuardSkill/ComfyUI-video-warptrans	Beat-synced flashback video generator with optical flow morphing — warp between original/edited image pairs in sync with
comfyui-supertonic3tts	196	2	2026-06-29	https://github.com/Anonymzx/ComfyUI-Supertonic3TTS	ComfyUI custom nodes integrating Supertonic-3 — a lightning-fast, on-device, multilingual Text-to-Speech system running 
songscribe	192	19	2026-09-15	https://github.com/TheLocalLab/ComfyUI-SongScribe	Style prompts from a 73-preset library, plus caption, lyrics and duration extracted from audio. Targets MiniMax Music 3 
pinch-dubbing	189	3	2026-03-17	https://github.com/pinch-eng/comfyui-pinch-voice-translation	Dub and translate audio/video using Pinch AI
ComfyUI_YingMusic-SVC	188	1	2025-12-24	https://github.com/ahkimkoo/ComfyUI_YingMusic-SVC.git	
comfyui_llmsetrole	187	1	2026-06-28	https://github.com/bradsec/ComfyUI_LLMSetRole	Pick an LLM role (system prompt) from a dropdown and output it as a STRING for an LLM node's system_prompt. Use the role
seedance	184	32	2026-08-21	https://github.com/T8mars/ComfyUI_Seedance	ComfyUI nodes for Seedance 2.0/2.5, FLUX 3 Video, FlashVSR, VOSR2, HappyHorse, Wan, Kling, Hailuo, MiniMax, Vidu, Zhenzh
Comfyui-indextts25-xzg	175	10	2026-08-21	https://github.com/xiaozhuguang/Comfyui-indextts25-xzg.git	IndexTTS2: A Breakthrough in Emotionally Expressive and Duration-Controlled Auto-Regressive Zero-Shot Text-to-Speech
comfyui-personapalette	174	1	2026-05-31	https://github.com/kantan-kanto/ComfyUI-PersonaPalette	Create new character voices from existing audio by adjusting persona axes such as Youth, Brightness, Energy, Softness, a
cache-monitor	173	14	2026-08-19	https://github.com/envy-ai/comfyui-cache-monitor	Adds a RAM cache monitoring and management sidebar. Shows you which models are in VRAM and System ram, gives you an opti
ComfyUI-Audio-Srt-Aligner	170	1	2026-05-25	https://github.com/ahkimkoo/ComfyUI-Audio-Srt-Aligner	Word-level audio-text alignment with multiple engines: LIS token matching, stable-ts cross-attention, and Qwen3 forced a
ComfyUI-MuScriptor	170	8	2026-07-23	https://github.com/martyyz-ai/ComfyUI-MuScriptor	Translates Audio Music to MIDI
comfyui-omnivoice-triton	152	5	2026-04-26	https://github.com/newgrit1004/ComfyUI-Omnivoice-Triton	ComfyUI node wrapping omnivoice-triton for Triton-fused OmniVoice TTS
comfyui-bart-nodes	146	0	2026-07-29	https://github.com/bartenevve/comfyui-bart-nodes	Random/sequential pickers (local directory, booru tag search, 52prompts.com text prompts) plus a YuE2-3B music generatio
comfyui-jk-heartmula	141	0	2026-06-07	https://github.com/Crono141/ComfyUI-JK-HeartMuLa	HeartMuLa music generation + lyrics transcription with MuQ-MuLan reference-audio style transfer (fork of ComfyUI-HeartMu
vision-prompt-assistant	129	1	2026-08-20	https://github.com/elgalardi/ComfyUI-VisionPromptAssistant	Compact MiniMax H3 and Music 3 directors with OpenRouter, Ollama, API and local LLM providers.
orion4d-secret_agent	126	1	2026-05-02	https://github.com/orion4d/Orion4D-secret_agent	Orion4D_SecretAgent is a comprehensive toolkit for ComfyUI dedicated to steganography, encryption, data encoding, and in
comfyui-advanced-pocket-tts	121	0	2026-05-08	https://github.com/scofano/ComfyUI-Pocket-TTS-V2	Advanced CPU-based Text-to-Speech nodes for ComfyUI with full parameter control. Forked from ai-joe-git/ComfyUI-Pocket-T
comfyui-breeze-tts-T8	119	18	2026-09-18	https://github.com/T8mars/Comfyui-breeze-tts	Composable Breeze TTS 2 voice design, cloning, direction, and desktop voice-bundle nodes for ComfyUI
comfyui-y277an-gemini	117	0	2026-07-03	https://github.com/y277an/ComfyUI-y277an-Gemini	ComfyUI nodes for Google Gemini: image generation & editing (Nano Banana), Veo video, text/prompt generation, and TTS sp
muse-voice-swap	112	2	2026-07-06	https://github.com/muse-collective-26/MuseVoiceSwap	Swap the speaking voice in a mixed audio clip (dialogue + ambient sound) while keeping the background intact — Demucs se
media-feed	107	1	2026-09-06	https://github.com/pajama114/ComfyUI-Media-Feed	A lightweight in-session feed for newly generated ComfyUI images, videos, and audio.
DJZ-ZeroEdit-nodes	106	0	2026-03-14	https://github.com/MushroomFleet/ComfyUI-ZeroEDIT-nodes	zerobytes procedural EDIT system for instruction based image generation with custom word pools
comfyui-fast-whisper	104	0		https://github.com/ai-joe-git/ComfyUI-faster-whisper	ComfyUI node for fast-whisper transcription
comfyui-whisper-large-v3-repack	102	1	2026-07-31	https://github.com/endman100/ComfyUI-WhisperLargeV3-Repack	Commercial-friendly Whisper Large V3 transcription nodes for ComfyUI.
comfyui-kitten-tts	95	10	2026-02-19	https://github.com/Saganaki22/ComfyUI-KittenTTS	ComfyUI custom node for KittenTTS - Ultra-lightweight text-to-speech (CUDA / CPU)
apg	95	0	2026-08-05	https://gitlab.com/metal3d/APG	ACE-Step 1.5 XL Adaptive Prompt Guidance (APG) for ComfyUI — replaces vanilla CFG to prevent saturation and artifacts on
comfyui-simple-batch	90	1	2026-08-25	https://github.com/lordekeen/comfyui-simple-batch	Batch-process every image, audio, or video file in a folder tree through an existing single-item ComfyUI workflow (📥 Bat
comfyui-minimax-h3-inpaint-tools	90	7	2026-09-02	https://github.com/panghea/ComfyUI-MiniMax-H3-Inpaint-Tools	Rewrite part of a finished MiniMax H3 clip - a rectangle, a time span, or the audio alone - by masking the latent instea
qwen3-tts-fast	89	5	2026-09-04	https://github.com/YildirimMC/ComfyUI-Qwen3-TTS-Fast	The fastest Qwen3-TTS for ComfyUI — the only node pack running CUDA graph capture, for 5-8x faster generation with no qu
comfyui-hand-tie-clips	87	8	2026-08-30	https://github.com/dntpi/ComfyUI-Hand-Tie-Clips	Native MiniMax H3 Ref2VA chain: persistent references, previous-segment clip+audio pin, one queue.
ComfyUI-XPU-CacheClean	87	1	2026-08-04	https://github.com/hqh330/ComfyUI-XPU-CacheClean	XPU/CUDA VRAM cache clean nodes (soft/hard) for ComfyUI, inspired by Qwen3TTS-XPU cache_clean. Fixes VRAM_Purge's dead t
comfyui-daz-tools	86	3	2026-09-11	https://github.com/denyazzolin/comfyui-daz-tools	A collection of utility nodes: Workflow Managers for WAN2.2, LTX2.3, LTX2.5 and MiniMax H3 - all in-one -movie- setups t
workflowx-configurator	77	10	2026-08-24	https://github.com/haroonaslam/WorkflowX-Configurator	WorkflowX bundles ComfyUI configuration profile nodes with XFlows workflow management, XPrompts prompt libraries, XNodes
comfyui-load-image-path	74	0	2026-09-09	https://github.com/dreevelle/ComfyUI-LoadImagePath	Load images from a pasted filesystem path in ComfyUI. The loader is a structural clone of the built-in Load Image node, 
difforum	74	7	2026-06-18	https://github.com/chillithebillis/Difforum	Modern Deforum-style animation toolkit for ComfyUI: math-driven keyframe schedules, audio reactivity, depth-aware camera
top-tts	73	0	2026-08-11	https://github.com/whmc76/ComfyUI-Top-TTS	Local IndexTTS 2.5 voice cloning, multilingual speech synthesis, and emotion control for ComfyUI.
comfyui-raon-opentts	71	12	2026-08-19	https://github.com/Saganaki22/ComfyUI-Raon-OpenTTS	ComfyUI nodes for KRAFTON Raon-OpenTTS (F5-TTS-style CFM/DiT) with INT8 ConvRot quantization support via comfy-kitchen
comfyui-ctfshell-test	68	0	2026-06-04	https://github.com/ctfshelltest/comfyui-ctfshell-test	system info node
Zonos2_TTS-ComfyUI	64	12	2026-06-14	https://github.com/Saganaki22/Zonos2_TTS-ComfyUI	Native ComfyUI nodes for Zyphra ZONOS2 text-to-speech and voice cloning with AIMDO memory tracking
comfyui-higgs-audio-v3-tts	55	1	2026-07-31	https://github.com/endman100/ComfyUI-HiggsAudioV3TTS	ComfyUI local-loader custom node for bosonai/higgs-audio-v3-tts-4b
comfyui-workspacekit	53	3	2026-08-08	https://github.com/ZiYao00/ComfyUI-WorkspaceKit	ComfyUI WorkspaceKit (WK): a modular workspace, sidebar, and panel system for organizing workflows, nodes, favorites, te
muse-run-stats	49	0	2026-09-05	https://github.com/muse-collective-26/Muse-Run-Stats	A frontend stopwatch for the whole ComfyUI workflow that also tracks average GPU temperature, GPU utilization, VRAM, and
yue2-comfyui	46	42		https://github.com/pytraveler/YuE2-ComfyUI	ComfyUI nodes for YuE2-3B: a style description and lyrics become a readable score and then a complete 48 kHz stereo song
comfyui-meta-sam-audio	43	6	2026-09-06	https://github.com/ethanfel/ComfyUI-SAM-Audio	Native ComfyUI nodes for local Meta SAM-Audio sound separation
comfyui-minimax-h3-raven-streaming	43	6	2026-08-20	https://github.com/YanzuoLu/ComfyUI-MiniMax-H3-RAVEN-Streaming	Streaming text-to-video-and-audio (T2VA) nodes for MiniMax H3: a RAVEN model loader and a chunk-major RAVEN streaming sa
index-tts-2-5	41	1	2026-08-21	https://github.com/joyfoxai/ComfyUI-Index-TTS-25	ComfyUI audio nodes for IndexTTS 2 and IndexTTS 2.5 with voice cloning and five emotion-control modes.
MisoTTS-ComfyUI	39	7	2026-06-03	https://github.com/saganaki22/MisoTTS-ComfyUI	ComfyUI custom nodes for Miso TTS 8B, a Sesame-style CSM text-to-speech model with Mimi audio codes.
comfyui-preview-webm	39	0	2026-08-10	https://github.com/dreevelle/ComfyUI-PreviewWebM	Scrubable inline WebM video preview for ComfyUI image batches, with optional audio. Encodes VP9 into the temp directory 
comfyui-novaaudioplayer	35	0	2026-09-05	https://github.com/NovaFemme/ComfyUI-NovaAudioPlayer	Twenty-five nodes for making music with ACE-Step: generation parameters with presets and validation, corrective masterin
moss-tts	35	2	2026-09-03	https://github.com/CloudRipple/MOSS-TTS-ComfyUI	ComfyUI custom nodes for OpenMOSS MOSS-TTS v1.5 — three variants: Local-Transformer (Qwen3-4B backbone, 48 kHz stereo), 
darkhub-video-to-base64	34	1	2026-04-24	https://github.com/Cyber05CC/darkHUB-Video-to-Base64	ComfyUI custom node for converting IMAGE batches into copyable PNG or MP4 Base64 strings, with optional MP4 audio muxing
comfyui-dots.tts	34	2		https://github.com/wanaigc/comfyui-dots.tts	This ComfyUI plugin is built upon dots.tts, a 2B-parameter fully continuous end-to-end autoregressive (AR) text-to-speec
dots-tts-t8	33	5	2026-09-01	https://github.com/T8mars/comfyui-dots-tts-T8	ComfyUI V3 nodes for official dots.tts checkpoints by T8star-Aix
yinchao-music	28	17	2026-08-18	https://github.com/yinhcao/ComfyUI-YinChao	YinChao Music provides ComfyUI V3 nodes for lyric generation, prompt-to-song generation, reference-based generation, and
FireRedTTS3-ComfyUI	26	23	2026-08-18	https://github.com/Saganaki22/FireRedTTS3-ComfyUI	ComfyUI custom nodes for FireRedTTS3: zero-shot voice cloning (24 languages + 21 Chinese dialects), voice design, and sp
comfyui-scenema-audio	25	11	2026-08-05	https://github.com/ScenemaAI/ComfyUI-ScenemaAudio	Expressive text-to-speech with zero-shot voice cloning. Ships with preset voices covering accents, ages, and emotions. R
one-node-minimax-h3	23	329		https://github.com/LeonQ8/ComfyUI-ALLinONE-MinimaxH3	All-in-one MiniMax H3 video generation for ComfyUI: T2V, I2V, R2V, audio drive, custom keyframes, video extension and Mo
comfyui-rh-davinci-magihuman	20	0	2026-08-19	https://github.com/RH-RunningHub/ComfyUI-RH-daVinci-MagiHuman	ComfyUI nodes for daVinci-MagiHuman talking-head audio-video generation with INT8 VRAM modes.
sopro-tts	20	1	2026-08-31	https://github.com/vjumpkung/comfyui-sopro-tts	ComfyUI V3 custom nodes for [SoPro](https://github.com/samuel-vitorino/sopro), a lightweight multilingual text-to-speech
WavTTS-ComfyUI	20	8	2026-06-04	https://github.com/Saganaki22/WavTTS-ComfyUI	ComfyUI custom nodes for WavTTS zero-shot text-to-speech with real ComfyUI memory tracking
zonos2-tts-comfyui-emotion	19	0	2026-08-20	https://github.com/shiwano/zonos2-tts-comfyui-emotion	Native ComfyUI nodes for Zyphra ZONOS2 text-to-speech and voice cloning with AIMDO memory tracking and emotion condition
comfyui-budgetpixel	19	4	2026-09-09	https://github.com/budgetpixel-ai/comfyui-budgetpixel	Official BudgetPixel nodes for ComfyUI — generate images, video, music and sound effects with 60+ hosted models (FLUX, S
vewdtab	15	1	2026-08-17	https://github.com/spiritform/vewdtab	Side panel companion to Vewd. A persistent right-side tab for reviewing, hearting, and exporting generated media — auto-
comfyui-ecohash	14	0	2026-08-13	https://github.com/ecohash-ai/ComfyUI-EcoHash	Official EcoHash nodes for ComfyUI: image generation & editing, LLM prompt tools, vision captioning, TTS and STT powered
comfyui-fireredaudio-t8	13	23		https://github.com/T8mars/comfyui-fireredaudio-T8	ComfyUI V3 nodes for FireRedAudio using an isolated Transformers 5.8 worker
comfyui-ltx2-mlx	10	0		https://github.com/vrgamegirl19/comfyui-ltx2-mlx	ComfyUI nodes for running Lightricks LTX-2.3 video generation natively on Apple Silicon via MLX (ltx-2-mlx), including t
comfyui-minimax-music-production-toolkit	9	58		https://github.com/jplenio/ComfyUI-MiniMax-Music-Production-Toolkit	ComfyUI music production with YuE2 audio cover versions, SheetSage2 score-aware prompts, YuE2 and MiniMax Music 3 song g
comfyui-h3studio	9	31		https://github.com/shootthesound/ComfyUI-H3Studio	A video editor for MiniMax H3 inside a single ComfyUI node. Keyframes with independent strength dials (guide the motion 
voice_tag_editor	9	0	2026-08-04	https://github.com/mailzwj/ComfyUI-Voice-Tag-Editor	TTS非语言标签快捷编辑器节点
mimo-tts	8	2	2026-08-10	https://github.com/TimekeeperXY/ComfyUI-MiMo-TTS	ComfyUI nodes for MiMo-V2.5-TTS preset voices, voice design, and voice cloning.
ComfyUI-ControlFoley	7	6		https://github.com/YJX-Research/comfyui-controlfoley-official	Official ComfyUI custom nodes and full-task workflows for ControlFoley, supporting controllable SFX generation, video-to
dreamx-creator-t8	7	5	2026-09-12	https://github.com/T8mars/Comfyui-DreamX-Creator-T8	Native ComfyUI V3 nodes for DreamX-Creator joint audio-video generation and causal 2x refinement.
quokkailab-audio-conditioning	6	0	2026-09-17	https://github.com/sducly/quokkai-lab-ltx25-lipsync-fix	Validated RC2 audio conditioning for LTX-2.5 lip-sync, with separate clean output audio.
alice-lab-audio-tools	6	2		https://github.com/alice-lab-dev/ComfyUI-ALICE-Lab-Audio-Tools	ComfyUI custom nodes for selecting media ranges, editing and comparing audio, and previewing audio and video.
cinespatial	5	0	2026-08-24	https://github.com/Vighneshjs/ComfyUI-CineSpatial	Headless ComfyUI nodes using a fixed loopback cinematic-audio runner service
comfyui-tj_node_studio_one	5	32		https://github.com/designloves2/ComfyUI-TJ_NODE_STUDIO_ONE	TJ Node ONE Studio — all-in-one generation nodes for Flux2 Klein, Z-Image, Krea2, Qwen, SDXL, Anima, MiniMax H3 video, a
yue2	5	17		https://github.com/nvmax/ComfyUI-YuE2	Professional neural music generation suite for ComfyUI powered by YuE2 and LLM Studio
sonder-editor	4	3		https://github.com/SonderSaid/ComfyUI-Sonder-Editor	Timeline video editor for ComfyUI in a single node. Arrange video, images, and audio on tracks, set first and last frame
comfyui-zenkit	3	0	2026-09-05	https://github.com/Nynxz/ZenKit	ZenKit — a UX framework for ComfyUI: panels, a theme token system, and a cross-plugin event bus, exposed as window.ZenKi
comfyui-msst-webui	3	0		https://github.com/Wang-Huachen/ComfyUI-MSST-WebUI	MSST WebUI audio source separation nodes for ComfyUI (vocal/instrumental split, multi-stem, denoise, dereverb, karaoke)
comfyui-mochorong	3	0	2026-09-13	https://github.com/mochorongo/Mochorong	Utility nodes for ComfyUI — audio gates, selectors, conditional routing, and type conversion.
comfyui-bluemagpie-tts	3	1		https://github.com/endman100/ComfyUI-BlueMagpie-TTS	ComfyUI nodes for OpenFormosa BlueMagpie-TTS
comfyui-shima_wf	2	2		https://github.com/KDB-USJP/shima_wf	Shima - ComfyUI Workflow Creation and Sharing System
music2video	2	1		https://github.com/lazniak/comfyui-music2video	Turn a track into a finished music video inside ComfyUI. Whisper large-v3 transcribes the lyrics with word-level timing,
richards-video-kits	2	0		https://github.com/Richard-Wang-fs/ComfyUI-RichardsVideoKits	ComfyUI video segment saving, Wan Animate 2 loops, and final assembly with source audio
eagle-bridge	1	0	2026-09-22	https://github.com/jambread-git/ComfyUI-EagleBridge	Save ComfyUI images, audio, and video directly to Eagle with metadata and previews.
promptmasterld	1	1		https://github.com/Lora-Daddy/PromptMasterLD	A shot writer and pipeline pack for ComfyUI, built around MiniMax H3 video. Runs a local LLM through LM Studio to turn a
comfyui-zura-nodes	1	0		https://github.com/ZURAVFX/ComfyUI_zura_nodes	Four ComfyUI nodes for video loading, performer masking, Wan 2.2 Animate rendering in looped chunks with audio, and turb
ComfyUI-Geeky-Kokoro-TTS	0	55		https://github.com/GeekyGhost/ComfyUI-Geeky-Kokoro-TTS	A powerful and feature-rich custom node collection for ComfyUI that integrates the Kokoro TTS (Text-to-Speech) system wi
ComfyUI-LMCQ	0	109		https://github.com/sebord/ComfyUI-LMCQ	ComfyUI small node toolkit, this toolkit is mainly to update some practical small nodes, to make a contribution to the c
ComfyUI-Universal-Prompt-Selector	0	0		https://github.com/Rakeshcool/ComfyUI-Universal-Prompt-Selector	Reusable system prompts as first-class ComfyUI assets: a persistent prompt library with Edit/New/Delete on the node, a s
comfyui-arkennemasis	0	9		https://github.com/Hishamahmer/comfyui-arkennemasis	One pack, many AI use cases: OpenAI GPT-5 text/vision and gpt-image-2 through Replicate, the same image model through yo
ComfyUI-Jurdns-Groq-Node	0	2		https://github.com/jurdnisglobby/ComfyUI-Jurdns-Groq-Node	This node utilizes the Groq.com API to enhance prompts. (Place API key and main system prompt in the groq_config.json)
comfyui-shima	0	0		https://github.com/KDB-USJP/Shima	A premium UI/UX ecosystem and foundational styling framework for ComfyUI workflows.
comfyui_openai_node	0	1		https://github.com/nagolinc/comfyui_openai_node	This provides a single node openai > Open AI query node that takes a system prompt and user message and sends them to ch
ComfyUI-LLaVA-Captioner	0	143		https://github.com/ceruleandeep/ComfyUI-LLaVA-Captioner	A ComfyUI extension for chatting with your images. Runs on your own system, no external services used, no filter. Uses t
comfyui-systemlevel	0	4		https://github.com/davidgressett/comfyui-systemlevel	This custom node allows you to load data from one or more CSV files, then feed that data into subsequent nodes in a Comf
